id	stage	metric	value	extra
1010.2511	pipeline_vs_oracle	coverage_at_0.7	0.5	
1010.2783	regex_section	rouge1_f	0.32247557003257327	fallback
1010.2783	regex_section	rouge2_f	0.061990212071778135	fallback
1010.2783	regex_section	rougeL_f	0.14657980456026057	fallback
1010.2783	regex_section	pred_chars	4550.0	
1010.2783	llm_gap	n_gaps	1.0	
1010.2783	llm_gap	mean_sim_to_gold	0.43108242750167847	
1010.2783	llm_gap	mean_sim_to_full	0.8528544306755066	
1010.2783	llm_gap	recovery_at_0.5	0.0	
1010.2783	llm_gap	hallucination_at_0.5	0.0	
1010.2783	llm_gap	recovery_at_0.6	0.0	
1010.2783	llm_gap	hallucination_at_0.6	0.0	
1010.2783	llm_gap	recovery_at_0.7	0.0	
1010.2783	llm_gap	hallucination_at_0.7	0.0	
1010.2783	pipeline_vs_oracle	n_oracle_gaps	2.0	
1010.2783	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.4310823678970337	
1010.2783	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.34522148966789246	
1010.2783	pipeline_vs_oracle	recovery_at_0.5	0.0	
1010.2783	pipeline_vs_oracle	coverage_at_0.5	0.0	
1010.2783	pipeline_vs_oracle	recovery_at_0.6	0.0	
1010.2783	pipeline_vs_oracle	coverage_at_0.6	0.0	
1010.2783	pipeline_vs_oracle	recovery_at_0.7	0.0	
1010.2783	pipeline_vs_oracle	coverage_at_0.7	0.0	
1011.3603	regex_section	rouge1_f	0.0	
1011.3603	regex_section	rouge2_f	0.0	
1011.3603	regex_section	rougeL_f	0.0	
1011.3603	regex_section	pred_chars	0.0	
1011.3603	llm_gap	n_gaps	0.0	
1011.3603	llm_gap	mean_sim_to_gold	0.0	
1011.3603	llm_gap	mean_sim_to_full	0.0	
1011.3603	llm_gap	recovery_at_0.5	0.0	
1011.3603	llm_gap	hallucination_at_0.5	0.0	
1011.3603	llm_gap	recovery_at_0.6	0.0	
1011.3603	llm_gap	hallucination_at_0.6	0.0	
1011.3603	llm_gap	recovery_at_0.7	0.0	
1011.3603	llm_gap	hallucination_at_0.7	0.0	
1011.3603	pipeline_vs_oracle	n_oracle_gaps	2.0	
1011.3603	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.0	
1011.3603	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.0	
1011.3603	pipeline_vs_oracle	recovery_at_0.5	0.0	
1011.3603	pipeline_vs_oracle	coverage_at_0.5	0.0	
1011.3603	pipeline_vs_oracle	recovery_at_0.6	0.0	
1011.3603	pipeline_vs_oracle	coverage_at_0.6	0.0	
1011.3603	pipeline_vs_oracle	recovery_at_0.7	0.0	
1011.3603	pipeline_vs_oracle	coverage_at_0.7	0.0	
1011.6627	regex_section	rouge1_f	0.7595959595959595	future_work
1011.6627	regex_section	rouge2_f	0.6896551724137931	future_work
1011.6627	regex_section	rougeL_f	0.7595959595959595	future_work
1011.6627	regex_section	pred_chars	1492.0	
1011.6627	llm_gap	n_gaps	2.0	
1011.6627	llm_gap	mean_sim_to_gold	0.8825744986534119	
1011.6627	llm_gap	mean_sim_to_full	0.8825744986534119	
1011.6627	llm_gap	recovery_at_0.5	1.0	
1011.6627	llm_gap	hallucination_at_0.5	0.0	
1011.6627	llm_gap	recovery_at_0.6	1.0	
1011.6627	llm_gap	hallucination_at_0.6	0.0	
1011.6627	llm_gap	recovery_at_0.7	1.0	
1011.6627	llm_gap	hallucination_at_0.7	0.0	
1011.6627	pipeline_vs_oracle	n_oracle_gaps	2.0	
1011.6627	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.6337217688560486	
1011.6627	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.6337217688560486	
1011.6627	pipeline_vs_oracle	recovery_at_0.5	0.5	
1011.6627	pipeline_vs_oracle	coverage_at_0.5	0.5	
1011.6627	pipeline_vs_oracle	recovery_at_0.6	0.5	
1011.6627	pipeline_vs_oracle	coverage_at_0.6	0.5	
1011.6627	pipeline_vs_oracle	recovery_at_0.7	0.5	
1011.6627	pipeline_vs_oracle	coverage_at_0.7	0.5	
1011.6516	regex_section	rouge1_f	0.6074766355140188	future_work
1011.6516	regex_section	rouge2_f	0.5058548009367682	future_work
1011.6516	regex_section	rougeL_f	0.4065420560747663	future_work
1011.6516	regex_section	pred_chars	1960.0	
1011.6516	llm_gap	n_gaps	2.0	
1011.6516	llm_gap	mean_sim_to_gold	0.9585447311401367	
1011.6516	llm_gap	mean_sim_to_full	0.9585447311401367	
1011.6516	llm_gap	recovery_at_0.5	1.0	
1011.6516	llm_gap	hallucination_at_0.5	0.0	
1011.6516	llm_gap	recovery_at_0.6	1.0	
1011.6516	llm_gap	hallucination_at_0.6	0.0	
1011.6516	llm_gap	recovery_at_0.7	1.0	
1011.6516	llm_gap	hallucination_at_0.7	0.0	
1011.6516	pipeline_vs_oracle	n_oracle_gaps	2.0	
1011.6516	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.27092602849006653	
1011.6516	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.24262836575508118	
1011.6516	pipeline_vs_oracle	recovery_at_0.5	0.0	
1011.6516	pipeline_vs_oracle	coverage_at_0.5	0.0	
1011.6516	pipeline_vs_oracle	recovery_at_0.6	0.0	
1011.6516	pipeline_vs_oracle	coverage_at_0.6	0.0	
1011.6516	pipeline_vs_oracle	recovery_at_0.7	0.0	
1011.6516	pipeline_vs_oracle	coverage_at_0.7	0.0	
1012.0821	regex_section	rouge1_f	0.9019607843137255	limitations
1012.0821	regex_section	rouge2_f	0.8539709649871905	limitations
1012.0821	regex_section	rougeL_f	0.9019607843137255	limitations
1012.0821	regex_section	pred_chars	3200.0	
1012.0821	llm_gap	n_gaps	2.0	
1012.0821	llm_gap	mean_sim_to_gold	0.7130466103553772	
1012.0821	llm_gap	mean_sim_to_full	0.7259528636932373	
1012.0821	llm_gap	recovery_at_0.5	1.0	
1012.0821	llm_gap	hallucination_at_0.5	0.0	
1012.0821	llm_gap	recovery_at_0.6	1.0	
1012.0821	llm_gap	hallucination_at_0.6	0.0	
1012.0821	llm_gap	recovery_at_0.7	0.5	
1012.0821	llm_gap	hallucination_at_0.7	0.0	
1012.0821	pipeline_vs_oracle	n_oracle_gaps	2.0	
1012.0821	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.713046669960022	
1012.0821	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.713046669960022	
1012.0821	pipeline_vs_oracle	recovery_at_0.5	1.0	
1012.0821	pipeline_vs_oracle	coverage_at_0.5	1.0	
1012.0821	pipeline_vs_oracle	recovery_at_0.6	1.0	
1012.0821	pipeline_vs_oracle	coverage_at_0.6	1.0	
1012.0821	pipeline_vs_oracle	recovery_at_0.7	0.5	
1012.0821	pipeline_vs_oracle	coverage_at_0.7	0.5	
1012.5636	regex_section	rouge1_f	0.4398467432950192	future_work
1012.5636	regex_section	rouge2_f	0.26093630084420566	future_work
1012.5636	regex_section	rougeL_f	0.26053639846743293	future_work
1012.5636	regex_section	pred_chars	2413.0	
1012.5636	llm_gap	n_gaps	2.0	
1012.5636	llm_gap	mean_sim_to_gold	0.8786240220069885	
1012.5636	llm_gap	mean_sim_to_full	0.8786240220069885	
1012.5636	llm_gap	recovery_at_0.5	1.0	
1012.5636	llm_gap	hallucination_at_0.5	0.0	
1012.5636	llm_gap	recovery_at_0.6	1.0	
1012.5636	llm_gap	hallucination_at_0.6	0.0	
1012.5636	llm_gap	recovery_at_0.7	1.0	
1012.5636	llm_gap	hallucination_at_0.7	0.0	
1012.5636	pipeline_vs_oracle	n_oracle_gaps	2.0	
1012.5636	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.194036066532135	
1012.5636	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.18741236627101898	
1012.5636	pipeline_vs_oracle	recovery_at_0.5	0.0	
1012.5636	pipeline_vs_oracle	coverage_at_0.5	0.0	
1012.5636	pipeline_vs_oracle	recovery_at_0.6	0.0	
1012.5636	pipeline_vs_oracle	coverage_at_0.6	0.0	
1012.5636	pipeline_vs_oracle	recovery_at_0.7	0.0	
1012.5636	pipeline_vs_oracle	coverage_at_0.7	0.0	
1102.3285	regex_section	rouge1_f	0.83206106870229	future_work
1102.3285	regex_section	rouge2_f	0.7615384615384615	future_work
1102.3285	regex_section	rougeL_f	0.83206106870229	future_work
1102.3285	regex_section	pred_chars	805.0	
1102.3285	llm_gap	n_gaps	2.0	
1102.3285	llm_gap	mean_sim_to_gold	0.987089216709137	
1102.3285	llm_gap	mean_sim_to_full	0.9870891571044922	
1102.3285	llm_gap	recovery_at_0.5	1.0	
1102.3285	llm_gap	hallucination_at_0.5	0.0	
1102.3285	llm_gap	recovery_at_0.6	1.0	
1102.3285	llm_gap	hallucination_at_0.6	0.0	
1102.3285	llm_gap	recovery_at_0.7	1.0	
1102.3285	llm_gap	hallucination_at_0.7	0.0	
1102.3285	pipeline_vs_oracle	n_oracle_gaps	2.0	
1102.3285	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.987089216709137	
1102.3285	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.987089216709137	
1102.3285	pipeline_vs_oracle	recovery_at_0.5	1.0	
1102.3285	pipeline_vs_oracle	coverage_at_0.5	1.0	
1102.3285	pipeline_vs_oracle	recovery_at_0.6	1.0	
1102.3285	pipeline_vs_oracle	coverage_at_0.6	1.0	
1102.3285	pipeline_vs_oracle	recovery_at_0.7	1.0	
1102.3285	pipeline_vs_oracle	coverage_at_0.7	1.0	
1103.0927	regex_section	rouge1_f	0.7374631268436578	discussion,future_work
1103.0927	regex_section	rouge2_f	0.6943620178041543	discussion,future_work
1103.0927	regex_section	rougeL_f	0.7374631268436578	discussion,future_work
1103.0927	regex_section	pred_chars	1269.0	
1103.0927	llm_gap	n_gaps	2.0	
1103.0927	llm_gap	mean_sim_to_gold	0.6728450655937195	
1103.0927	llm_gap	mean_sim_to_full	0.9391450881958008	
1103.0927	llm_gap	recovery_at_0.5	0.5	
1103.0927	llm_gap	hallucination_at_0.5	0.0	
1103.0927	llm_gap	recovery_at_0.6	0.5	
1103.0927	llm_gap	hallucination_at_0.6	0.0	
1103.0927	llm_gap	recovery_at_0.7	0.5	
1103.0927	llm_gap	hallucination_at_0.7	0.0	
1103.0927	pipeline_vs_oracle	n_oracle_gaps	2.0	
1103.0927	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.3901596665382385	
1103.0927	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.39827924966812134	
1103.0927	pipeline_vs_oracle	recovery_at_0.5	0.0	
1103.0927	pipeline_vs_oracle	coverage_at_0.5	0.0	
1103.0927	pipeline_vs_oracle	recovery_at_0.6	0.0	
1103.0927	pipeline_vs_oracle	coverage_at_0.6	0.0	
1103.0927	pipeline_vs_oracle	recovery_at_0.7	0.0	
1103.0927	pipeline_vs_oracle	coverage_at_0.7	0.0	
1103.3506	regex_section	rouge1_f	0.14193548387096774	fallback
1103.3506	regex_section	rouge2_f	0.019480519480519484	fallback
1103.3506	regex_section	rougeL_f	0.05806451612903227	fallback
1103.3506	regex_section	pred_chars	1357.0	
1103.3506	llm_gap	n_gaps	2.0	
1103.3506	llm_gap	mean_sim_to_gold	0.25565004348754883	
1103.3506	llm_gap	mean_sim_to_full	0.7395156621932983	
1103.3506	llm_gap	recovery_at_0.5	0.0	
1103.3506	llm_gap	hallucination_at_0.5	0.0	
1103.3506	llm_gap	recovery_at_0.6	0.0	
1103.3506	llm_gap	hallucination_at_0.6	0.0	
1103.3506	llm_gap	recovery_at_0.7	0.0	
1103.3506	llm_gap	hallucination_at_0.7	0.0	
1103.3506	pipeline_vs_oracle	n_oracle_gaps	0.0	
1103.3506	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.0	
1103.3506	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.0	
1103.3506	pipeline_vs_oracle	recovery_at_0.5	0.0	
1103.3506	pipeline_vs_oracle	coverage_at_0.5	0.0	
1103.3506	pipeline_vs_oracle	recovery_at_0.6	0.0	
1103.3506	pipeline_vs_oracle	coverage_at_0.6	0.0	
1103.3506	pipeline_vs_oracle	recovery_at_0.7	0.0	
1103.3506	pipeline_vs_oracle	coverage_at_0.7	0.0	
1103.4521	regex_section	rouge1_f	1.0	future_work
1103.4521	regex_section	rouge2_f	1.0	future_work
1103.4521	regex_section	rougeL_f	1.0	future_work
1103.4521	regex_section	pred_chars	288.0	
1103.4521	llm_gap	n_gaps	2.0	
1103.4521	llm_gap	mean_sim_to_gold	0.9996920824050903	
1103.4521	llm_gap	mean_sim_to_full	0.9996920824050903	
1103.4521	llm_gap	recovery_at_0.5	1.0	
1103.4521	llm_gap	hallucination_at_0.5	0.0	
1103.4521	llm_gap	recovery_at_0.6	1.0	
1103.4521	llm_gap	hallucination_at_0.6	0.0	
1103.4521	llm_gap	recovery_at_0.7	1.0	
1103.4521	llm_gap	hallucination_at_0.7	0.0	
1103.4521	pipeline_vs_oracle	n_oracle_gaps	2.0	
1103.4521	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9996921420097351	
1103.4521	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9996921420097351	
1103.4521	pipeline_vs_oracle	recovery_at_0.5	1.0	
1103.4521	pipeline_vs_oracle	coverage_at_0.5	1.0	
1103.4521	pipeline_vs_oracle	recovery_at_0.6	1.0	
1103.4521	pipeline_vs_oracle	coverage_at_0.6	1.0	
1103.4521	pipeline_vs_oracle	recovery_at_0.7	1.0	
1103.4521	pipeline_vs_oracle	coverage_at_0.7	1.0	
1103.5169	regex_section	rouge1_f	0.5093457943925234	future_work
1103.5169	regex_section	rouge2_f	0.4867394695787831	future_work
1103.5169	regex_section	rougeL_f	0.5077881619937694	future_work
1103.5169	regex_section	pred_chars	5455.0	
1103.5169	llm_gap	n_gaps	2.0	
1103.5169	llm_gap	mean_sim_to_gold	0.9545038938522339	
1103.5169	llm_gap	mean_sim_to_full	0.9545038938522339	
1103.5169	llm_gap	recovery_at_0.5	1.0	
1103.5169	llm_gap	hallucination_at_0.5	0.0	
1103.5169	llm_gap	recovery_at_0.6	1.0	
1103.5169	llm_gap	hallucination_at_0.6	0.0	
1103.5169	llm_gap	recovery_at_0.7	1.0	
1103.5169	llm_gap	hallucination_at_0.7	0.0	
1103.5169	pipeline_vs_oracle	n_oracle_gaps	2.0	
1103.5169	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9545038938522339	
1103.5169	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9545038938522339	
1103.5169	pipeline_vs_oracle	recovery_at_0.5	1.0	
1103.5169	pipeline_vs_oracle	coverage_at_0.5	1.0	
1103.5169	pipeline_vs_oracle	recovery_at_0.6	1.0	
1103.5169	pipeline_vs_oracle	coverage_at_0.6	1.0	
1103.5169	pipeline_vs_oracle	recovery_at_0.7	1.0	
1103.5169	pipeline_vs_oracle	coverage_at_0.7	1.0	
1103.5071	regex_section	rouge1_f	1.0	future_work
1103.5071	regex_section	rouge2_f	1.0	future_work
1103.5071	regex_section	rougeL_f	1.0	future_work
1103.5071	regex_section	pred_chars	503.0	
1103.5071	llm_gap	n_gaps	2.0	
1103.5071	llm_gap	mean_sim_to_gold	1.0	
1103.5071	llm_gap	mean_sim_to_full	0.8015995025634766	
1103.5071	llm_gap	recovery_at_0.5	1.0	
1103.5071	llm_gap	hallucination_at_0.5	0.0	
1103.5071	llm_gap	recovery_at_0.6	1.0	
1103.5071	llm_gap	hallucination_at_0.6	0.0	
1103.5071	llm_gap	recovery_at_0.7	1.0	
1103.5071	llm_gap	hallucination_at_0.7	0.5	
1103.5071	pipeline_vs_oracle	n_oracle_gaps	2.0	
1103.5071	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.6534906625747681	
1103.5071	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.7059808373451233	
1103.5071	pipeline_vs_oracle	recovery_at_0.5	0.5	
1103.5071	pipeline_vs_oracle	coverage_at_0.5	0.5	
1103.5071	pipeline_vs_oracle	recovery_at_0.6	0.5	
1103.5071	pipeline_vs_oracle	coverage_at_0.6	0.5	
1103.5071	pipeline_vs_oracle	recovery_at_0.7	0.5	
1103.5071	pipeline_vs_oracle	coverage_at_0.7	0.5	
1104.1580	regex_section	rouge1_f	0.21598639455782312	tail
1104.1580	regex_section	rouge2_f	0.034071550255536626	tail
1104.1580	regex_section	rougeL_f	0.12244897959183675	tail
1104.1580	regex_section	pred_chars	5498.0	
1104.1580	llm_gap	n_gaps	2.0	
1104.1580	llm_gap	mean_sim_to_gold	0.3551407754421234	
1104.1580	llm_gap	mean_sim_to_full	0.5021461248397827	
1104.1580	llm_gap	recovery_at_0.5	0.0	
1104.1580	llm_gap	hallucination_at_0.5	0.5	
1104.1580	llm_gap	recovery_at_0.6	0.0	
1104.1580	llm_gap	hallucination_at_0.6	1.0	
1104.1580	llm_gap	recovery_at_0.7	0.0	
1104.1580	llm_gap	hallucination_at_0.7	1.0	
1104.1580	pipeline_vs_oracle	n_oracle_gaps	2.0	
1104.1580	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.2510770261287689	
1104.1580	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.23016107082366943	
1104.1580	pipeline_vs_oracle	recovery_at_0.5	0.0	
1104.1580	pipeline_vs_oracle	coverage_at_0.5	0.0	
1104.1580	pipeline_vs_oracle	recovery_at_0.6	0.0	
1104.1580	pipeline_vs_oracle	coverage_at_0.6	0.0	
1104.1580	pipeline_vs_oracle	recovery_at_0.7	0.0	
1104.1580	pipeline_vs_oracle	coverage_at_0.7	0.0	
1104.3784	regex_section	rouge1_f	0.4981949458483754	discussion,limitations
1104.3784	regex_section	rouge2_f	0.4818840579710145	discussion,limitations
1104.3784	regex_section	rougeL_f	0.4981949458483754	discussion,limitations
1104.3784	regex_section	pred_chars	2724.0	
1104.3784	llm_gap	n_gaps	1.0	
1104.3784	llm_gap	mean_sim_to_gold	0.9951349496841431	
1104.3784	llm_gap	mean_sim_to_full	0.6840463876724243	
1104.3784	llm_gap	recovery_at_0.5	1.0	
1104.3784	llm_gap	hallucination_at_0.5	0.0	
1104.3784	llm_gap	recovery_at_0.6	1.0	
1104.3784	llm_gap	hallucination_at_0.6	0.0	
1104.3784	llm_gap	recovery_at_0.7	1.0	
1104.3784	llm_gap	hallucination_at_0.7	1.0	
1104.3784	pipeline_vs_oracle	n_oracle_gaps	1.0	
1104.3784	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9951349496841431	
1104.3784	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9951349496841431	
1104.3784	pipeline_vs_oracle	recovery_at_0.5	1.0	
1104.3784	pipeline_vs_oracle	coverage_at_0.5	1.0	
1104.3784	pipeline_vs_oracle	recovery_at_0.6	1.0	
1104.3784	pipeline_vs_oracle	coverage_at_0.6	1.0	
1104.3784	pipeline_vs_oracle	recovery_at_0.7	1.0	
1104.3784	pipeline_vs_oracle	coverage_at_0.7	1.0	
1105.1534	regex_section	rouge1_f	0.170873786407767	discussion
1105.1534	regex_section	rouge2_f	0.03118908382066277	discussion
1105.1534	regex_section	rougeL_f	0.09320388349514563	discussion
1105.1534	regex_section	pred_chars	487.0	
1105.1534	llm_gap	n_gaps	1.0	
1105.1534	llm_gap	mean_sim_to_gold	0.47975337505340576	
1105.1534	llm_gap	mean_sim_to_full	1.0	
1105.1534	llm_gap	recovery_at_0.5	0.0	
1105.1534	llm_gap	hallucination_at_0.5	0.0	
1105.1534	llm_gap	recovery_at_0.6	0.0	
1105.1534	llm_gap	hallucination_at_0.6	0.0	
1105.1534	llm_gap	recovery_at_0.7	0.0	
1105.1534	llm_gap	hallucination_at_0.7	0.0	
1105.1534	pipeline_vs_oracle	n_oracle_gaps	2.0	
1105.1534	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.28285878896713257	
1105.1534	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.24483861029148102	
1105.1534	pipeline_vs_oracle	recovery_at_0.5	0.0	
1105.1534	pipeline_vs_oracle	coverage_at_0.5	0.0	
1105.1534	pipeline_vs_oracle	recovery_at_0.6	0.0	
1105.1534	pipeline_vs_oracle	coverage_at_0.6	0.0	
1105.1534	pipeline_vs_oracle	recovery_at_0.7	0.0	
1105.1534	pipeline_vs_oracle	coverage_at_0.7	0.0	
1105.2968	regex_section	rouge1_f	0.7545126353790614	discussion,future_work
1105.2968	regex_section	rouge2_f	0.681159420289855	discussion,future_work
1105.2968	regex_section	rougeL_f	0.7545126353790614	discussion,future_work
1105.2968	regex_section	pred_chars	1782.0	
1105.2968	llm_gap	n_gaps	2.0	
1105.2968	llm_gap	mean_sim_to_gold	0.9239491820335388	
1105.2968	llm_gap	mean_sim_to_full	0.9239491820335388	
1105.2968	llm_gap	recovery_at_0.5	1.0	
1105.2968	llm_gap	hallucination_at_0.5	0.0	
1105.2968	llm_gap	recovery_at_0.6	1.0	
1105.2968	llm_gap	hallucination_at_0.6	0.0	
1105.2968	llm_gap	recovery_at_0.7	1.0	
1105.2968	llm_gap	hallucination_at_0.7	0.0	
1105.2968	pipeline_vs_oracle	n_oracle_gaps	2.0	
1105.2968	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9299085736274719	
1105.2968	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9299085736274719	
1105.2968	pipeline_vs_oracle	recovery_at_0.5	1.0	
1105.2968	pipeline_vs_oracle	coverage_at_0.5	1.0	
1105.2968	pipeline_vs_oracle	recovery_at_0.6	1.0	
1105.2968	pipeline_vs_oracle	coverage_at_0.6	1.0	
1105.2968	pipeline_vs_oracle	recovery_at_0.7	1.0	
1105.2968	pipeline_vs_oracle	coverage_at_0.7	1.0	
1105.4058	regex_section	rouge1_f	0.746227709190672	discussion,future_work
1105.4058	regex_section	rouge2_f	0.7152682255845942	discussion,future_work
1105.4058	regex_section	rougeL_f	0.746227709190672	discussion,future_work
1105.4058	regex_section	pred_chars	2774.0	
1105.4058	llm_gap	n_gaps	2.0	
1105.4058	llm_gap	mean_sim_to_gold	0.9221782088279724	
1105.4058	llm_gap	mean_sim_to_full	0.9221782088279724	
1105.4058	llm_gap	recovery_at_0.5	1.0	
1105.4058	llm_gap	hallucination_at_0.5	0.0	
1105.4058	llm_gap	recovery_at_0.6	1.0	
1105.4058	llm_gap	hallucination_at_0.6	0.0	
1105.4058	llm_gap	recovery_at_0.7	1.0	
1105.4058	llm_gap	hallucination_at_0.7	0.0	
1105.4058	pipeline_vs_oracle	n_oracle_gaps	2.0	
1105.4058	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.8452431559562683	
1105.4058	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.8452431559562683	
1105.4058	pipeline_vs_oracle	recovery_at_0.5	1.0	
1105.4058	pipeline_vs_oracle	coverage_at_0.5	1.0	
1105.4058	pipeline_vs_oracle	recovery_at_0.6	1.0	
1105.4058	pipeline_vs_oracle	coverage_at_0.6	1.0	
1105.4058	pipeline_vs_oracle	recovery_at_0.7	1.0	
1105.4058	pipeline_vs_oracle	coverage_at_0.7	1.0	
1105.5509	regex_section	rouge1_f	0.2511013215859031	discussion
1105.5509	regex_section	rouge2_f	0.2433628318584071	discussion
1105.5509	regex_section	rougeL_f	0.2511013215859031	discussion
1105.5509	regex_section	pred_chars	388.0	
1105.5509	llm_gap	n_gaps	1.0	
1105.5509	llm_gap	mean_sim_to_gold	0.5609564781188965	
1105.5509	llm_gap	mean_sim_to_full	0.5720289945602417	
1105.5509	llm_gap	recovery_at_0.5	1.0	
1105.5509	llm_gap	hallucination_at_0.5	0.0	
1105.5509	llm_gap	recovery_at_0.6	0.0	
1105.5509	llm_gap	hallucination_at_0.6	1.0	
1105.5509	llm_gap	recovery_at_0.7	0.0	
1105.5509	llm_gap	hallucination_at_0.7	1.0	
1105.5509	pipeline_vs_oracle	n_oracle_gaps	2.0	
1105.5509	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.41935017704963684	
1105.5509	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.4095594882965088	
1105.5509	pipeline_vs_oracle	recovery_at_0.5	0.0	
1105.5509	pipeline_vs_oracle	coverage_at_0.5	0.0	
1105.5509	pipeline_vs_oracle	recovery_at_0.6	0.0	
1105.5509	pipeline_vs_oracle	coverage_at_0.6	0.0	
1105.5509	pipeline_vs_oracle	recovery_at_0.7	0.0	
1105.5509	pipeline_vs_oracle	coverage_at_0.7	0.0	
1106.0776	regex_section	rouge1_f	0.8645276292335117	future_work
1106.0776	regex_section	rouge2_f	0.7875	future_work
1106.0776	regex_section	rougeL_f	0.857397504456328	future_work
1106.0776	regex_section	pred_chars	3610.0	
1106.0776	llm_gap	n_gaps	2.0	
1106.0776	llm_gap	mean_sim_to_gold	1.0	
1106.0776	llm_gap	mean_sim_to_full	1.0	
1106.0776	llm_gap	recovery_at_0.5	1.0	
1106.0776	llm_gap	hallucination_at_0.5	0.0	
1106.0776	llm_gap	recovery_at_0.6	1.0	
1106.0776	llm_gap	hallucination_at_0.6	0.0	
1106.0776	llm_gap	recovery_at_0.7	1.0	
1106.0776	llm_gap	hallucination_at_0.7	0.0	
1106.0776	pipeline_vs_oracle	n_oracle_gaps	2.0	
1106.0776	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.0	
1106.0776	pipeline_vs_oracle	mean_sim_oracle_to_pipe	1.0	
1106.0776	pipeline_vs_oracle	recovery_at_0.5	1.0	
1106.0776	pipeline_vs_oracle	coverage_at_0.5	1.0	
1106.0776	pipeline_vs_oracle	recovery_at_0.6	1.0	
1106.0776	pipeline_vs_oracle	coverage_at_0.6	1.0	
1106.0776	pipeline_vs_oracle	recovery_at_0.7	1.0	
1106.0776	pipeline_vs_oracle	coverage_at_0.7	1.0	
1106.2440	regex_section	rouge1_f	0.774193548387097	discussion,future_work
1106.2440	regex_section	rouge2_f	0.7344110854503464	discussion,future_work
1106.2440	regex_section	rougeL_f	0.774193548387097	discussion,future_work
1106.2440	regex_section	pred_chars	3309.0	
1106.2440	llm_gap	n_gaps	2.0	
1106.2440	llm_gap	mean_sim_to_gold	0.9680334329605103	
1106.2440	llm_gap	mean_sim_to_full	0.9680333137512207	
1106.2440	llm_gap	recovery_at_0.5	1.0	
1106.2440	llm_gap	hallucination_at_0.5	0.0	
1106.2440	llm_gap	recovery_at_0.6	1.0	
1106.2440	llm_gap	hallucination_at_0.6	0.0	
1106.2440	llm_gap	recovery_at_0.7	1.0	
1106.2440	llm_gap	hallucination_at_0.7	0.0	
1106.2440	pipeline_vs_oracle	n_oracle_gaps	2.0	
1106.2440	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.692583441734314	
1106.2440	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.6205538511276245	
1106.2440	pipeline_vs_oracle	recovery_at_0.5	0.5	
1106.2440	pipeline_vs_oracle	coverage_at_0.5	0.5	
1106.2440	pipeline_vs_oracle	recovery_at_0.6	0.5	
1106.2440	pipeline_vs_oracle	coverage_at_0.6	0.5	
1106.2440	pipeline_vs_oracle	recovery_at_0.7	0.5	
1106.2440	pipeline_vs_oracle	coverage_at_0.7	0.5	
1106.3736	regex_section	rouge1_f	0.5982404692082112	future_work
1106.3736	regex_section	rouge2_f	0.46868884540117417	future_work
1106.3736	regex_section	rougeL_f	0.5483870967741934	future_work
1106.3736	regex_section	pred_chars	5262.0	
1106.3736	llm_gap	n_gaps	2.0	
1106.3736	llm_gap	mean_sim_to_gold	0.7248491644859314	
1106.3736	llm_gap	mean_sim_to_full	0.7248491644859314	
1106.3736	llm_gap	recovery_at_0.5	1.0	
1106.3736	llm_gap	hallucination_at_0.5	0.0	
