paper_id	source	sent_idx	sentence	silver_label	silver_confidence	silver_rationale	gold_label	notes
0805.3456	predicted	40	Definition 3 {{formula:cc3fb936-f3f2-4171-991a-e0070d3b8d25}} is said to be uniformly connected if there exists a time horizon {{formula:6594291e-7d0e-4c33-91e2-702a91eec7f4}} and an index {{formula:db6241d0-4ae1-4fbe-82d4-87bc56243aa0}} such that for all {{formula:46578eb3-b8fe-4c68-baa6-ccc1704774ac}} all the nodes {{formula:dc496c6e-fc77-4d74-b2ec-df2ae0965d92}} ({{formula:9992a1e4-a5f3-452c-b2a3-97f1da8ac3bb}} ) are connected to node {{formula:64eaaf1a-80e9-4438-b0d3-f2bf3b9cbc1b}} across {{formula:bb82f132-7a8b-43c8-8245-8b91729668aa}} .	none	0.95	This sentence describes the definition of uniform connectivity, not a limitation or future work.		
0805.3456	predicted	41	Consider {{formula:5f1dda30-f477-4e22-9866-13ebfaed3ac7}} agents exchanging information about their state vector {{formula:5569e866-8d61-4d69-b5b6-97c221020f83}} , {{formula:9c41c9b5-99c0-4646-bf9f-28e459e7be79}} , according to a communication graph {{formula:f3cdccb3-e2b8-420b-944a-9f471109a59c}}	none	0.95	This sentence describes agents exchanging information, not a limitation or future work.		
0806.2938	gold	0	As we have demonstrated above, different approaches to magnetic degrees of freedom converge to a common and highly non-trivial picture.	none	0.95	This sentence summarizes a finding or conclusion from the paper, not a limitation or future work.		
0806.2938	gold	1	In particular, the dual models {{cite:3dd807e682855f5073210076196a2bf29e5bd9b8}} relate percolation of the magnetic strings to the prediction that they should carry density of the topological charge.	none	0.9	This sentence describes a relationship found in prior work, not a limitation or future work.		
0806.2938	gold	2	The surface operators {{cite:c5aa06e43ea80edae0ed2b80599f26c1330c658a}} provide us with an adequate construct to describe such surfaces endowed with both gauge fields and their duals.	none	0.9	This sentence describes a method or tool used in the research, not a limitation or future work.		
0806.2938	gold	3	On the lattice, one does observe percolating surfaces, with tension in physical units and endowed with topological charge.	none	0.9	This sentence reports an observation from the research, not a limitation or future work.		
0806.2938	gold	4	In this note we emphasized that the monopole mechanism of confinement, whatever it means in detail, assumes significant role to be played by singular non-Abelian fields.	none	0.85	This sentence discusses the role of a mechanism in the research, not a limitation or future work.		
0806.2938	gold	5	Indeed, 'electric' degrees of freedom are introduced directly in the Lagrangian, while 'magnetic degrees of freedom' are emerging through violations of Bianchi identities.	none	0.85	This sentence explains a concept related to the research, not a limitation or future work.		
0806.2938	gold	6	Hence magnetic degrees of freedom are associated with singular fields.	none	0.85	This sentence provides a conclusion about magnetic degrees of freedom, not a limitation or future work.		
0806.2938	gold	7	The construction is well understood and known since long {{cite:a44616aff4062335e39e1da9b50099b58cb9124f}} in the Abelian case.	none	0.9	This sentence references established knowledge, not a limitation or future work.		
0806.2938	gold	8	One can either start with a gauge field plus a scalar, Higgs field, or one can start with pure gauge field but admit singular field configurations, monopoles.	none	0.9	This sentence describes methodological options, not a limitation or future work.		
0806.2938	gold	9	Then these singular fields, or defects can be traded for a scalar field and one comes back to an effective Higgs-like formulation.	none	0.9	This sentence describes a methodological transformation, not a limitation or future work.		
0806.2938	gold	10	In the non-Abelian case monopoles, or 1d defects do not match the group structure {{cite:e86ca0cbb7c1500de3def195457c9355a62458b7}}, {{cite:81d53e3a9ed3da25c04c6033b98a5270a6afb4f3}}.	none	0.9	This sentence describes a mismatch in group structure, not a limitation or future work.		
0806.2938	gold	11	Instead, one should look for classification of singular fields consistent with the non-Abelian symmetry.	none	0.9	This sentence suggests a direction for classification, but does not commit to future work.		
0806.2938	gold	12	As is argued in fact recently {{cite:c5aa06e43ea80edae0ed2b80599f26c1330c658a}} such defects are 2d dimensional surfaces with non-Abelian fields living on them.	none	0.9	This sentence describes a recent argument or finding, not a limitation or future work.		
0806.2938	gold	13	In other words, the surfaces are endowed with densities of action and of topological charge.	none	0.9	This sentence explains a concept related to the research, not a limitation or future work.		
0806.2938	gold	14	We argued that such surfaces can be profiled by 1d defects, or non-Abelian monopoles, whose field is not spherically symmetric but rather line-like.	none	0.9	This sentence describes a theoretical argument, not a limitation or future work.		
0806.2938	gold	15	For the defects to become dynamical degrees of freedom there should be a fine tuning which allows infrared and ultraviolet scales to coexist.	limitation	0.95	This sentence identifies a requirement for fine tuning, indicating a limitation in the current understanding or implementation.		
0806.2938	gold	16	Such fine tuning is well understood in the Abelian case, (see Eq. (REF )).	none	0.9	This sentence describes understanding in the Abelian case, not a limitation or future work.		
0806.2938	gold	17	A central point: for the dual-superconductor mechanism of confinement to be relevant, similar fine tuning should be realized in the non-Abelian case as well.	limitation	0.95	This sentence identifies a requirement for fine tuning in the non-Abelian case, indicating a limitation.		
0806.2938	gold	18	This time, however, it is self-tuning between the action and entropy of the 2d surfaces.	none	0.9	This sentence describes a concept related to fine tuning, not a limitation or future work.		
0806.2938	gold	19	No explicit form of the fine tuning is known theoretically but coexistence of the two scale is seen in the lattice simulations.	limitation	0.95	This sentence states that no explicit form of fine tuning is known, indicating a limitation.		
0806.2938	gold	20	Also, there should be consistency between dynamics in four dimensions, or of the original Yang-Mills fields and dynamics on the defects world-sheet.	limitation	0.95	This sentence identifies a need for consistency, indicating a limitation in the current understanding.		
0806.2938	gold	21	Let us conclude with an example of such a consistency check.	none	0.9	This sentence introduces an example, not a limitation or future work.		
0806.2938	gold	22	For dynamics of a particle (or 1d defect) to be in fact independent on the ultraviolet scale the action associated with the 'monopoles' should be approximately {{formula:91b95a3b-bc67-490e-b6cf-f6899af3b929}} see Eq. (REF ).	none	0.9	This sentence describes a condition for dynamics, not a limitation or future work.		
0806.2938	gold	23	And this has been checked on the lattice {{cite:413a26e8015522e476bfb548de5c35df3fa878d4}}.	none	0.9	This sentence reports a check that has been performed, not a limitation or future work.		
0806.2938	gold	24	On the other hand, the radiative mass (REF ) is associated now with the non-Abelian fields which live not in the bulk but on the world-sheet (see discussion above).	none	0.9	This sentence describes an association with non-Abelian fields, not a limitation or future work.		
0806.2938	gold	25	Which seems to be also true on the lattice, for references and review see {{cite:52306a6f3f8d2b4ad6d3684e31ae66036b171545}}.	none	0.9	This sentence reports an observation from the lattice, not a limitation or future work.		
0806.2938	gold	26	The condition (REF ) replaces the quantization condition for the magnetic field in case of the non-Abelian monopoles living on the surfaces.	none	0.9	This sentence describes a condition replacement, not a limitation or future work.		
0806.2938	predicted	27	surfaces become dynamical and condense in the vacuum in the confining phase so that there is a net of surfaces endowed with fields living on them.	none	0.9	This sentence describes a theoretical picture, not a limitation or future work.		
0806.2938	predicted	28	The picture is similar to condensation of the Polyakov's lines in the deconfinement phase.	none	0.9	This sentence describes a similarity to another phenomenon, not a limitation or future work.		
0807.1134	gold	0	In previous papers, we have described limitations to multiannulus {{cite:dbd08c168ea882680d2bf1375a891430f3b54119}}, {{cite:8c63e70eaf872a2de8010a0826e05b4630c96625}} and single annulus {{cite:2ee1f5fbb05af202d278638441fba201dd7de042}} coagulation calculations.	none	0.9	This sentence describes previous work and does not state a limitation, future work, or open problem.		
0807.1134	both	1	Here, we review how several of these limitations affect results for the simulations described above.	none	0.85	This sentence indicates a review of limitations but does not itself state a limitation or future work.		
0807.1134	gold	2	As long as the statistical assumptions underlying the formalism are met, coagulation calculations provide a reasonable representation of real collision evolution {{cite:5236f64017cd2f1c1db97fb6ec2df7ae8ea463d8}}, {{cite:2c64bf6c69e65cb2071f345755326f7896f1aad9}}, {{cite:dd0e5aa3e6d0aa096049e9843835c0f7712906ba}}, {{cite:a2ed2e2f74c181b1efd0087c9b099d945eb86008}}, {{cite:ef113e1b2a6ed7224b5a09878eac5b9dfb8ee795}}, {{cite:b093907d4a3cb5b9dff5174e7820be0800b942b5}}, {{cite:e05b94b0abb0e87284463403d1e211fddb97a564}}, {{cite:c46d22644756616786816ff8243f85a3ef116ca1}}, {{cite:ce9f8737a1f81a7e452b2d91c706364bba394ee4}}, {{cite:2ee1f5fbb05af202d278638441fba201dd7de042}}, {{cite:33dddbfee7450dac3fbefd374b8812b721c5c482}}.	none	0.9	This sentence provides context about the validity of coagulation calculations and does not state a limitation or future work.		
0807.1134	gold	3	For calculations at 30–150 AU around 1–3 M{{formula:bbc857ae-465e-439d-b410-ab04ee1aba90}} stars, the spacing of mass bins in an annulus and the spacing of annuli in the disk limit the accuracy of the results.	limitation	0.95	This sentence explicitly states a limitation regarding the accuracy of results due to the spacing of mass bins and annuli.		
0807.1134	gold	4	Our standard mass spacing, {{formula:70fc209f-d068-432c-b33c-7b139dface75}} , lengthens the evolution time by 10% to 20% relative to more accurate calculations with {{formula:257ac13a-028c-45b4-bbfb-2acd3023d202}} 1.4 {{cite:2ee1f5fbb05af202d278638441fba201dd7de042}}.	limitation	0.95	This sentence describes a limitation related to mass spacing affecting evolution time.		
0807.1134	gold	5	The radial resolution, {{formula:50ffe053-2d66-4894-b232-762e76852b57}} = 0.025, also lengthens the evolution time.	limitation	0.95	This sentence describes a limitation related to radial resolution affecting evolution time.		
0807.1134	gold	6	Compared to calculations described in {{cite:34b2cc4693695ca9f2a682d190e35e7ab035e5d5}}, improvements in our treatment of interactions among particles in neighboring annuli reduce lags by a factor of two, from {{formula:120b00dc-7c7d-489a-a616-7bc9090105e7}} 20% to {{formula:08a08372-60a3-413c-84e4-1c539fc1d85f}} 10%.	none	0.85	This sentence describes an improvement in the method, not a limitation or future work.		
0807.1134	gold	7	Combining the lags for mass spacing and radial resolution, our evolution timescales are {{formula:f02c34c8-781d-4e41-b7a2-cfc29235d6dd}} 20% to 30% longer than the actual evolution times.	limitation	0.9	This sentence describes a limitation regarding the combined effect of lags on evolution timescales.		
0807.1134	gold	8	This lag is comparable to the dispersion in timescales derived from multiple calculations with identical starting conditions.	none	0.85	This sentence provides context about the lag but does not state a limitation or future work.		
0807.1134	gold	9	Thus, improvements in resolution are unlikely to alter our results significantly.	none	0.85	This sentence concludes that improvements are unlikely to alter results, not stating a limitation or future work.		
0807.1134	predicted	10	{{cite:dbd08c168ea882680d2bf1375a891430f3b54119}}, {{cite:8c63e70eaf872a2de8010a0826e05b4630c96625}} and single annulus {{cite:2ee1f5fbb05af202d278638441fba201dd7de042}} coagulation calculations.	none	0.8	This sentence is a citation and does not state a limitation, future work, or open problem.		
0807.1134	predicted	11	planetesimal disk, we quote several simple relations for the amount of solid material in small and large objects as a function of initial disk mass and semimajor axis for the ensemble of calculations around a 1 M{{formula:313f121d-2982-4157-83d6-5f83ebe7821c}} star.	none	0.85	This sentence describes results and does not state a limitation or future work.		
0807.1134	predicted	12	At 3–10 Gyr, the median fraction of solids remaining in the disk is {{formula:4cce0122-4561-4764-ae14-ff9e2782896c}} For a MMSN with {{formula:57fde123-912f-464e-946d-77ab6f7c4237}} = 1, the amount of mass remaining in the disk at 3–10 Gyr ranges from 9% of the initial mass at 30 AU to roughly 50% of the initial mass at 150 AU.	none	0.85	This sentence describes results and does not state a limitation or future work.		
0807.1134	predicted	13	Thus, the inner disk is substantially depleted, while the outer disk contains a significant fraction of its initial mass.	none	0.85	This sentence describes results and does not state a limitation or future work.		
0807.1134	predicted	14	For each {{formula:87f59a58-38bb-4422-a4dd-e0eb964859ce}} , the median fraction of the initial disk mass in 1000 km and larger objects is {{formula:f6cbe8e6-0936-4402-a546-2a4e2f2037ef}} The median fraction of the mass in 100 km and larger objects is roughly 50% larger, {{formula:127404eb-1322-4478-975c-74c82bd52a10}}	none	0.85	This sentence describes results and does not state a limitation or future work.		
0807.0023	gold	0	This paper has provided a preliminary exploration of metadata generation in terms of metadata property propagation within an associative network of repository resources.	none	0.95	This sentence describes the contribution of the paper, not a limitation or future work.		
0807.0023	gold	1	Further research in this area may prove useful for other network types such as those generated from other metadata properties.	future_work	0.95	The sentence suggests further research in the area, indicating future work.		
0807.0023	gold	2	For instance, it may be of interest to study the effect of this algorithm on usage networks {{cite:468a23a878b132724286a69804c9d8374e3227f1}}.	future_work	0.9	The sentence proposes a specific area of interest for future study, indicating future work.		
0807.0023	gold	3	Usage metadata, unlike citation and journal metadata, is applicable to every accessible resource.	none	0.9	This sentence provides context about usage metadata, not a limitation or future work.		
0807.0023	gold	4	It would be interesting to see what co-usage means for a particular genera of resources by determining which metadata properties these networks are best at propagating.	future_work	0.95	The sentence expresses interest in exploring a specific aspect, indicating future work.		
0807.0023	gold	5	A variety of propagation algorithms may also be explored.	future_work	0.9	The sentence suggests exploring different propagation algorithms, indicating future work.		
0807.0023	gold	6	It is assumed that a particle will take only edges of a particular {{formula:69034a93-9efc-465a-822a-5a926b5ed2be}} type for the duration of their life-span.	none	0.9	This sentence describes an assumption in the methodology, not a limitation or future work.		
0807.0023	gold	7	Different path types might be an important aspect of increasing the precision and recall performance of this method.	open_problem	0.9	The sentence suggests an unresolved aspect that might improve performance, indicating an open problem.		
0807.0023	gold	8	For instance, keyword metadata that first propagates over co-authorship edges and then over co-citation edges might provide better results.	none	0.9	This sentence provides an example of a method, not a limitation or future work.		
0807.0023	gold	9	Methods to implement such propagation algorithms have been presented in {{cite:0fc36c236f0c23307785f02f30afb7c963cc9968}}, {{cite:ac83c19a43bc3812eb92d333a562fe90717a74f2}}.	none	0.9	This sentence cites prior work on propagation algorithms, not a limitation or future work.		
0807.0023	gold	10	Also, different edge types can be merged such that all co-keyword and co-authorship edges are collapsed to form a single edge.	none	0.9	This sentence describes a method of merging edge types, not a limitation or future work.		
0807.0023	gold	11	What has been presented in this study is the results of this algorithm without the intervention of any human components (besides the initial creation of metadata through the hep-th dataset creation process).	limitation	0.95	The sentence describes a limitation of the study, specifically the lack of human intervention.		
0807.0023	both	12	"Future work that studies this method with the inclusion of humans that help to validate and “clean"" the recommended metadata would be telling of how much this method is able to speed up the process of generating accurate and reliable metadata for metadata-poor resources."	future_work	0.95	The sentence suggests future work involving human validation, indicating future work.		
0807.0023	both	13	Such an analysis is left to future research.	future_work	0.95	The sentence explicitly states that an analysis is left to future research, indicating future work.		
0807.0023	both	14	Finally, multiplicative effects due to particle interaction may effect the results of the algorithm.	open_problem	0.9	The sentence suggests an unresolved issue regarding particle interaction effects, indicating an open problem.		
0807.0023	both	15	For instance, if two particles, {{formula:259b42d2-baa5-450b-b757-10dec3ad9808}} and {{formula:6bc0533a-75fe-4e38-811f-39afda2f9096}} , meet at a particular node, {{formula:ce269697-9b00-45cc-853f-a1ecda243696}} , and {{formula:b85f1c22-1d44-44b3-ae8c-cc1e2f6946f8}} and {{formula:ad79b342-7582-4f30-9ed8-c6bf27d05b3a}} have similar metadata then the footprint they leave at {{formula:eabf6d95-a9d8-4b7e-a89b-774502603579}} should be more noticeable.	none	0.9	This sentence provides an example related to the previous sentence, not a limitation or future work.		
0807.0023	both	16	Because two different metadata sources are supplying the same property values, there is an increased probability of that recommended metadata value being correct.	none	0.9	This sentence explains a concept related to metadata sources, not a limitation or future work.		
0807.0023	both	17	Currently, only a summation is being provided.	limitation	0.95	The sentence describes a limitation of the current method, specifically that only a summation is provided.		
0807.0023	both	18	It may be interesting to multiply this summation by the number of unique particles that provided energy for a particular recommended metadata value.	future_work	0.95	The sentence suggests a potential modification to the method, indicating future work.		
0807.0023	both	19	The variations of this preliminary framework will be explored in future work.	future_work	0.95	The sentence states that variations of the framework will be explored in future work, indicating future work.		
0807.0023	predicted	20	Automatic metadata generation is becoming an increasingly important field of research as digital library repositories become more prevalent and move into the arena of less strongly controlled, decentralized collections (e.g. arXiv and CiteSeer).	none	0.9	This sentence provides background on the importance of metadata generation, not a limitation or future work.		
0807.0023	predicted	21	The creation and maintenance of high-quality, detailed metadata is hampered on numerous levels.	none	0.9	This sentence describes a challenge in metadata creation, not a limitation or future work.		
0807.0023	predicted	22	Manual metadata creation methods are costly.	none	0.9	This sentence describes a drawback of manual metadata creation, not a limitation or future work.		
0807.0023	predicted	23	"Recent efforts to leverage the collective power of social tagging (i.e. “folksonomies"") may address some of the shortcomings of the manual creation of metadata and result in viable models for online resources that do not require strongly controlled vocabularies and metadata ontologies."	none	0.9	This sentence describes recent efforts in metadata creation, not a limitation or future work.		
0807.0023	predicted	24	"However, it is doubtful that “folksonomies"" can be generalized to situations that require vetted, well-standardized metadata."	none	0.9	This sentence expresses doubt about the generalizability of folksonomies, not a limitation or future work.		
0807.0023	predicted	25	The automated creation of metadata on the basis of content-analysis is a promising alternative to the manual creation of metadata.	none	0.9	This sentence describes an alternative method for metadata creation, not a limitation or future work.		
0807.0023	predicted	26	It is conceivably more efficient in situations where textual data is available and allows for more formal control of the type and nature of metadata that is extracted.	none	0.9	This sentence describes the efficiency of content-analysis based metadata creation, not a limitation or future work.		
0807.0023	predicted	27	However, it can be unreliable for non-text resources, yield low-quality metadata and can be computationally expensive.	limitation	0.95	The sentence describes limitations of automated metadata creation, specifically for non-text resources.		
0807.0023	predicted	28	This article proposed another possible component of the metadata generation toolkit which may complement and support the above mentioned approaches.	none	0.9	This sentence describes the contribution of the paper, not a limitation or future work.		
0807.0023	predicted	29	Instead of creating new metadata, metadata is propagated from a metadata-rich subset of the collection to similar, but metadata-poor subsets.	none	0.9	This sentence describes the method proposed in the paper, not a limitation or future work.		
0807.0023	predicted	30	The substrate for this extrapolation is an associative network of resource relations created from other available metadata.	none	0.9	This sentence describes the substrate for metadata propagation, not a limitation or future work.		
0807.0023	predicted	31	Metadata propagation may provide a computationally feasible means of generating large amounts of metadata for heterogeneous resources which can later be fine-tuned by manual intervention or cross-validation with content-based methods.	none	0.9	This sentence describes the potential of metadata propagation, not a limitation or future work.		
0807.0023	predicted	32	The article finally provided experimental results using the High-Energy Physics bibliographic data set (hep-th 2003).	none	0.9	This sentence describes the experimental results presented in the paper, not a limitation or future work.		
0807.0023	predicted	33	Human intervention may play an important role in fine-tuning the metadata propagation algorithm.	none	0.9	This sentence suggests a role for human intervention, but does not explicitly state a limitation or future work.		
0807.0023	predicted	34	The results of this experiment are promising and there still exists a range of potential modifications to this basic framework that may lead to even better results.	future_work	0.95	The sentence suggests potential modifications to the framework for better results, indicating future work.		
0807.0023	predicted	35	This research was financially supported by the Research Library at the Los Alamos National Laboratory.	none	0.9	This sentence acknowledges financial support, not a limitation or future work.		
0807.0023	predicted	36	The modified hep-th 2003 bibliographic dataset was generously provided by Shou-de Lin and Jennifer H.	none	0.9	This sentence acknowledges the provision of a dataset, not a limitation or future work.		
0807.0023	predicted	37	Watkins provided editorial assistance.	none	0.9	This sentence acknowledges editorial assistance, not a limitation or future work.		
0807.0023	predicted	38	Finally, the hep-th 2003 database is based on data from the arXiv archive and the Stanford Linear Accelerator Center SPIRES-HEP database provided for the 2003 KDD Cup competition with additional preparation performed by the Knowledge Discovery Laboratory, University of Massachusetts Amherst.	none	0.9	This sentence provides background on the dataset used, not a limitation or future work.		
0808.2057	gold	0	Study the structure of the graph {{formula:3fd1f3fd-6f2b-494c-a68e-b60e5651f84f}} .	none	0.9	This sentence is a directive or suggestion for further analysis, but it does not explicitly state a limitation or future work.		
0808.2057	gold	1	Determine if it belongs to a family of connected graphs arising from {{formula:da7b5e4b-78c4-4614-ba1d-b7fc97bdaef4}} , having an infinite number of members, as it is for the graphs arising from {{formula:c2d33c5b-9b43-423f-a9f8-c0ac37d2bcab}} .	none	0.9	This sentence suggests a potential classification but does not explicitly state a limitation or future work.		
0808.2057	gold	2	Since there is no general classification of weighing matrices, characterizing graphs of Hankel weighing matrices seems to be out of reach.	limitation	0.95	The sentence explicitly states a limitation regarding the general classification of weighing matrices.		
0808.2057	gold	3	This could be however done for graphs of degree 4 and 9, on the basis of present knowledge on {{formula:d4a6afcf-30a2-472b-8737-06b8e9fb234c}} and {{formula:3ebada2b-1957-4fef-bfde-668b53de2673}} (see {{cite:d2b81348ac8204edd98e7fd48d8bb1df5c9ba744}}).	none	0.9	This sentence suggests a possible approach based on current knowledge but does not explicitly state a limitation or future work.		
0808.2057	gold	4	We have seen that there are examples of Hankel weighing matrices which are not anticirculant.	none	0.9	This sentence describes a finding from the study, not a limitation or future work.		
0808.2057	gold	5	A way to study the relation between these matrices and anticirculant ones, would be to prove that the graphs of Hankel weighing matrices are always isomorphic to graphs of {{formula:f1f125b5-a07c-4699-96d3-b7290f902bfa}} , except for some special cases which will include the examples in proposition REF .	future_work	0.95	The sentence outlines a potential method for future exploration, indicating future work.		
0808.2057	gold	6	{{figure:40a0d05d-9172-4b05-8a9d-7c2ecdd1f0cb}} A Hamiltonian cycle in a graph is an ordered set of sequentially adjacent vertices, in which every vertex of the graph appears exactly once.	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	gold	7	Graphs with Hamiltonian cycles are said to be Hamiltonian.	none	0.9	This sentence provides a definition related to graph theory, not a limitation or future work.		
0808.2057	gold	8	Alspach and Zhang {{cite:23331cfdeb1acc1bf9b321884f681030ecb73bf7}} conjectured that a connected Cayley graph {{formula:2861b017-0d38-45fa-995f-f397d0e45869}} is Hamiltonian whenever {{formula:b41dad51-c21f-4a9f-bf1b-a6f38a52efc4}} is a set of reflections.	none	0.9	This sentence describes a conjecture from prior work, not a limitation or future work.		
0808.2057	gold	9	According to this conjecture, any connected anticirculant graph is Hamiltonian whenever it is loopless.	none	0.9	This sentence describes a conjecture from prior work, not a limitation or future work.		
0808.2057	gold	10	Additionally, Gutin et al. {{cite:277f0406c3fc7217d6eea449d5b4ffc473ba8b53}} conjectured that graphs of unitary matrices are Hamiltonian if connected.	none	0.9	This sentence describes a conjecture from prior work, not a limitation or future work.		
0808.2057	gold	11	According to these conjectures the graphs of Hankel weighing matrices are Hamiltonian if connected.	none	0.9	This sentence describes a conjecture from prior work, not a limitation or future work.		
0808.2057	gold	12	This is the case for the graphs considered here.	none	0.9	This sentence confirms a result related to the study, not a limitation or future work.		
0808.2057	gold	13	In Figure REF are drawn the graphs {{formula:1bb5c92d-9485-4a4f-8aab-5e93c85e4aac}} and {{formula:9c17e54d-f301-4679-9f48-6674a17810f9}} .	none	0.9	This sentence describes a figure in the paper, not a limitation or future work.		
0808.2057	gold	14	The highlighted edges represent Hamiltonian cycles.	none	0.9	This sentence describes a feature of the graphs in the figure, not a limitation or future work.		
0808.2057	gold	15	Perhaps the physical picture that motivates our study could provide some insight toward proving these conjectures.	future_work	0.95	The sentence suggests that the study's motivation could lead to future insights, indicating future work.		
0808.2057	gold	16	We have seen that graphs of the form {{formula:67564a15-6a2b-4b87-aebd-d4329fbe44a8}} are graphs of unitary matrices.	none	0.9	This sentence describes a finding from the study, not a limitation or future work.		
0808.2057	gold	17	The quantum dynamics induced by these matrices is trivial because of symmetry.	none	0.9	This sentence describes a characteristic of the quantum dynamics, not a limitation or future work.		
0808.2057	gold	18	However symmetry can be broken with the action of a diagonal matrix without altering the zero pattern of the unitary.	none	0.9	This sentence describes a method to alter symmetry, not a limitation or future work.		
0808.2057	gold	19	This suggests the possibility of constructing unitaries with a nontrivial dynamics whose graph is a undirected Cayley graph of the dihedral group.	none	0.9	This sentence suggests a possibility based on findings, not a limitation or future work.		
0808.2057	gold	20	Sections and make extensive use of the following trick.	none	0.9	This sentence describes a methodological trick used in the paper, not a limitation or future work.		
0808.2057	gold	21	Begin with a circulant weighing matrix, then reverse the columns.	none	0.9	This sentence describes a methodological trick used in the paper, not a limitation or future work.		
0808.2057	gold	22	If the resulting graph has loops, one can create a loopless graph by the “interlacing” trick.	none	0.9	This sentence describes a methodological trick used in the paper, not a limitation or future work.		
0808.2057	gold	23	In fact the interlaced graph will again be connected if the original graph was connected but not bipartite.	none	0.9	This sentence describes a methodological trick used in the paper, not a limitation or future work.		
0808.2057	gold	24	Can one classify the Hankel and anticirculant weighing matrices which cannot be obtained by this trick?	open_problem	0.95	The sentence poses a question about classification without indicating that the authors will address it, making it an open problem.		
0808.2057	predicted	25	open problems in S:openproblems, and conclude in S:conc.	none	0.9	This sentence refers to sections of the paper, not a limitation or future work.		
0808.2057	predicted	26	In this section we outline the physics that naturally leads us to consider Hankel hollow weighing matrices.	none	0.9	This sentence outlines the motivation for the study, not a limitation or future work.		
0808.2057	predicted	27	For a more detailed discussion of the physics, see {{cite:4efe9dd016c2d263d418ae82099bd3cb8553ffa5}}, {{cite:56dc7cfcdebe51a8579d1e2db4a3600c1194d8fc}}, {{cite:3dd411ffa58524ec957504450bf4b0ff7688bc5d}}, {{cite:d056802759dcadf80d8c2aabd03c3bbbca179c4e}}.	none	0.9	This sentence refers to citations for further discussion, not a limitation or future work.		
0808.2057	predicted	28	The resonant frequencies of an optical cavity are defined classically as the modes which constructively interfere inside the cavity.	none	0.9	This sentence describes a concept related to optical cavities, not a limitation or future work.		
0808.2057	predicted	29	Because they are evenly spaced, they form a so-called a frequency comb.	none	0.9	This sentence describes a concept related to optical cavities, not a limitation or future work.		
0808.2057	predicted	30	By placing a nonlinear medium inside the cavity, pump photons with frequency {{formula:06b8e4e9-9b60-4670-b38c-e6013b9642d0}} can downconvert into an entangled pair of photons, so long as the new photons' frequencies satisfy an energy conservation constraint, {{formula:61cb8668-cc6b-4cf4-af1c-cf318a8d881b}} where {{formula:8b83cce0-ff5e-48e7-9065-5462f97f3907}} and {{formula:4755ab92-e065-4513-a956-6907db8209d5}} are the {{formula:79e084d4-6c58-4a3d-b2a1-bf3b3d81c0ab}} and {{formula:db9c4c31-a13b-4e00-8f19-f4768563d908}} resonant frequencies of the cavity.	none	0.9	This sentence describes a process related to optical cavities, not a limitation or future work.		
0808.2057	predicted	31	The range over which the downconversion can occur is limited by the phasematching bandwidth of the cavity.	limitation	0.95	The sentence describes a limitation related to the phasematching bandwidth of the cavity.		
0808.2057	predicted	32	More generally, multiple frequencies can be simultaneously phasematched inside the cavity, and upconversion is allowed as well as downconversion.	none	0.9	This sentence describes a process related to optical cavities, not a limitation or future work.		
0808.2057	predicted	33	The total Hamiltonian is then idealized by the following {{formula:5b7ef421-5039-436f-a14a-14c9017e8c47}} where {{formula:579ff936-9bd1-4d48-9076-5d75f051ab3a}} is the (discrete) spectrum of the polychromatic pump, {{formula:850f0442-2a18-4eb0-85a9-3d049fbf2f5c}} is a global coupling strength, {{formula:6e13caad-5aa3-47c8-9685-77681e87ddb9}} is the creation operator for the {{formula:a774e812-555e-401c-b889-ef3e2a7fa628}} mode, and {{formula:1e50ab33-0ad0-4070-a102-ead940c0bfd5}} are matrix elements of a symmetric matrix.	none	0.9	This sentence describes a mathematical model, not a limitation or future work.		
0808.2057	predicted	34	In units of the fundamental frequency of the cavity, the restriction of the inner sum to terms with {{formula:a6bf9071-4f13-44fa-99e2-79c4339b860a}} enforces photon energy conservation, and the magnitude of {{formula:57922dd0-52d9-4d9e-896c-1a1b4f8f55ae}} determines the strength of the coupling in units of {{formula:d7ddafd8-7e1e-42d6-961d-7ba436849013}} , while the sign determines whether the photons are upconverted or downconverted.	none	0.9	This sentence describes a mathematical model, not a limitation or future work.		
0808.2057	predicted	35	If all of the coupling strengths are equal, then {{formula:cc3e5396-b738-46c9-b2b0-cacd97d6e9cd}} is a Hankel matrix whose elements are either 0 or {{formula:467fe22b-4118-4b45-bd52-6adc950dc5a3}} , where {{formula:8dd1188d-07a4-4162-85e9-a12693c4f3e2}} is a constant.	none	0.9	This sentence describes a mathematical model, not a limitation or future work.		
0808.2057	predicted	36	Experimental simplicity further demands that there is no single-mode squeezing and hence we require that the elements along the main diagonal of {{formula:43027b33-de55-40d9-9ce9-8f9bbb8f22d8}} are all zero, i.e. {{formula:0ff48cf1-93f4-4b22-9ba6-2c86a44040fb}} must be a hollow matrix.	none	0.9	This sentence describes a requirement for experimental simplicity, not a limitation or future work.		
